0,北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,(09)语音语言信息处理,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：15(不含推免)',6));</script>"
0,北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,(10)环境感知与智能机器人,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：15(不含推免)',6));</script>"
0,北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,(11)智能交通系统(ITS)与复杂网络建模,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：15(不含推免)',6));</script>"
0,北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,(12)机器感知与智能,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：15(不含推免)',6));</script>"
0,北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,(13)机器人,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：15(不含推免)',6));</script>"
0,北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,(14)人工智能产业创新,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：15(不含推免)',6));</script>"
0,北京大学,统考,(084)前沿交叉学科研究院,(0835J3)数据科学,(01)软件工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('一级学科：2(不含推免)',6));</script>"
0,中国人民大学,统考,(160)信息学院,(0812Z2)大数据科学与工程,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,中国人民大学,统考,(160)信息学院,(081202)计算机软件与理论,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,中国人民大学,统考,(160)信息学院,(081201)计算机系统结构,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,中国人民大学,统考,(160)信息学院,(081203)计算机应用技术,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：7(不含推免)',6));</script>"
0,中国人民大学,统考,(160)信息学院,(0812Z1)信息安全,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(024)计算机科学与技术系,(081200)计算机科学与技术,(01)计算机系统结构,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(024)计算机科学与技术系,(081200)计算机科学与技术,(02)计算机软件与理论,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(024)计算机科学与技术系,(081200)计算机科学与技术,(03)计算机应用技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(291)深圳研究生院,(0812J3)数据科学和信息技术,(01)互联网＋创新设计,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(600)清华-伯克利深圳学院,(0812J3)数据科学和信息技术,(01)数据科学交叉学科,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(601)清华大学全球创新学院,(0812J3)数据科学和信息技术,(01)智慧互联,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(024)计算机科学与技术系,(083500)软件工程,(01)软件工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(410)软件学院,(083500)软件工程,(01)软件工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,清华大学,统考,(412)网络科学与网络空间研究院,(083900)网络空间安全,(01)网络空间安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(01)机器学习与认知计算,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(02)数据与知识工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(03)高性能计算,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(04)移动与互联网络,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(05)轨道交通信息技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(06)计算机安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(07)医学信息处理,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(081200)计算机科学与技术,(08)人工智能及应用,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：36(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(083500)软件工程,(01)轨道交通软件工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(083500)软件工程,(02)软件服务技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：3(不含推免)',6));</script>"
0,北京交通大学,统考,(010)软件学院,(083500)软件工程,(01)软件工程理论与技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：4(不含推免)',6));</script>"
0,北京交通大学,统考,(010)软件学院,(083500)软件工程,(02)软件工程应用,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：4(不含推免)',6));</script>"
0,北京交通大学,统考,(010)软件学院,(083500)软件工程,(03)软件服务工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：4(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(083900)网络空间安全,(01)系统安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：10(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(083900)网络空间安全,(02)网络安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：10(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(083900)网络空间安全,(03)信息内容安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：10(不含推免)',6));</script>"
0,北京交通大学,统考,(002)计算机与信息技术学院,(083900)网络空间安全,(04)应用安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：10(不含推免)',6));</script>"
0,北京工业大学,统考,(041)北京未来网络科技高精尖创新中心,(081200)计算机科学与技术,(01)未来网络架构与关键技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：8(不含推免)',6));</script>"
0,北京工业大学,统考,(041)北京未来网络科技高精尖创新中心,(081200)计算机科学与技术,(02)软件定义网络,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：8(不含推免)',6));</script>"
0,北京工业大学,统考,(041)北京未来网络科技高精尖创新中心,(081200)计算机科学与技术,(03)网络功能虚拟化,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：8(不含推免)',6));</script>"
0,北京工业大学,统考,(041)北京未来网络科技高精尖创新中心,(081200)计算机科学与技术,(04)网络大数据处理及应用,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：8(不含推免)',6));</script>"
